name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Glenn Robinson","Indiana Pacers",2016-10-28,2016,,1610612754,400899452,4,11,23,0,"Jump Shot","2PT Field Goal",11,"Brooklyn Nets",9,110,0,0.00,,0.00,0.00
"Jose Juan Barea","Dallas Mavericks",2016-10-28,2016,,1610612742,400899457,4,2,37,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-125,208,0,0.00,,0.00,0.00
"Thabo Sefolosha","Atlanta Hawks",2016-10-31,2016,3028,1610612737,400899494,4,6,45,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-230,13,0,0.00,,0.00,0.00
"Pau Gasol","San Antonio Spurs",2016-10-25,2016,996,1610612759,400899377,3,1,33,0,"Jump Shot","2PT Field Goal",9,"Golden State Warriors",-17,95,0,0.00,,0.00,0.00
Nene,"Houston Rockets",2016-10-28,2016,,1610612745,400899457,4,3,28,0,"Jump Shot","2PT Field Goal",13,"Dallas Mavericks",97,97,0,0.00,,0.00,0.00
"Jose Juan Barea","Dallas Mavericks",2016-10-28,2016,,1610612742,400899457,2,9,41,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-97,239,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-10-25,2016,1975,1610612752,400899375,1,5,38,1,"Jump Shot","2PT Field Goal",22,"Cleveland Cavaliers",186,132,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-10-28,2016,,1610612747,400899458,3,0,04,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-181,170,0,0.00,,0.00,0.00
"Trevor Booker","Brooklyn Nets",2016-10-28,2016,4270,1610612751,400899452,3,3,43,0,"Jump Shot","2PT Field Goal",16,"Indiana Pacers",168,11,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-10-28,2016,,1610612747,400899458,4,6,48,0,"Jump Shot","2PT Field Goal",19,"Utah Jazz",-2,190,0,0.00,,0.00,0.00
"Jose Juan Barea","Dallas Mavericks",2016-10-28,2016,,1610612742,400899457,1,10,09,1,"Jump Shot","2PT Field Goal",16,"Houston Rockets",-160,51,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-10-28,2016,,1610612747,400899458,3,3,56,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-225,85,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-10-28,2016,,1610612747,400899458,4,9,10,1,"Jump Shot","3PT Field Goal",22,"Utah Jazz",-227,-1,0,0.00,,0.00,0.00
"Jose Juan Barea","Dallas Mavericks",2016-10-28,2016,,1610612742,400899457,3,8,37,0,"Jump Shot","2PT Field Goal",20,"Houston Rockets",114,169,0,0.00,,0.00,0.00
"Jose Juan Barea","Dallas Mavericks",2016-10-28,2016,,1610612742,400899457,3,7,03,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,0,0.00,,0.00,0.00
"Arron Afflalo","Sacramento Kings",2016-10-31,2016,3187,1610612758,400899494,3,8,24,1,"Jump Shot","2PT Field Goal",10,"Atlanta Hawks",-106,11,0,0.00,,0.00,0.00
"Tim Hardaway Jr","Atlanta Hawks",2016-10-29,2016,2528210,1610612737,400899476,1,0,51,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",0,252,0,0.00,,0.00,0.00
"Jerami Grant","Philadelphia 76ers",2016-10-29,2016,2991070,1610612755,400899476,1,4,08,0,"Jump Shot","2PT Field Goal",17,"Atlanta Hawks",1,178,0,0.00,,0.00,0.00
"Dennis Schroder","Atlanta Hawks",2016-10-29,2016,3032979,1610612737,400899476,1,8,17,0,"Jump Shot","2PT Field Goal",9,"Philadelphia 76ers",86,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-29,2016,6450,1610612759,400899482,1,9,10,0,"Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",96,80,0,0.00,,0.00,0.00
"Ty Lawson","Sacramento Kings",2016-10-29,2016,4000,1610612758,400899484,4,1,10,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-230,62,0,0.00,,0.00,0.00
"Brandon Rush","Minnesota Timberwolves",2016-10-29,2016,3457,1610612750,400899484,3,1,33,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-235,3,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-10-29,2016,3133628,1610612754,400899480,2,1,37,1,"Jump Shot","2PT Field Goal",5,"Chicago Bulls",53,8,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-10-29,2016,3133628,1610612754,400899480,1,6,44,0,"Jump Shot","2PT Field Goal",21,"Chicago Bulls",58,203,0,0.00,,0.00,0.00
"Taj Gibson","Chicago Bulls",2016-10-29,2016,3986,1610612741,400899480,1,7,29,0,"Jump Shot","2PT Field Goal",17,"Indiana Pacers",50,169,0,0.00,,0.00,0.00
"Richard Jefferson","Cleveland Cavaliers",2016-10-29,2016,1006,1610612739,400899479,3,2,51,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",92,228,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-10-29,2016,3102531,1610612752,400899478,4,9,31,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",200,170,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-10-25,2016,2444,1610612739,400899375,2,5,18,0,"Jump Shot","2PT Field Goal",17,"New York Knicks",68,159,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-10-25,2016,3102531,1610612752,400899375,4,5,48,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-156,198,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-10-29,2016,4248,1610612757,400899483,5,1,34,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",27,254,0,0.00,,0.00,0.00
"Danilo Gallinari","Denver Nuggets",2016-10-29,2016,3428,1610612743,400899483,1,4,21,1,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",-192,65,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2016-10-29,2016,6460,1610612740,400899482,1,5,19,1,"Jump Shot","2PT Field Goal",22,"San Antonio Spurs",166,159,0,0.00,,0.00,0.00
"Rondae HollisJefferson","Brooklyn Nets",2016-10-29,2016,3064291,1610612751,400899481,3,11,07,0,"Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",151,36,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2016-10-29,2016,3137733,1610612749,400899481,1,0,09,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",228,95,0,0.00,,0.00,0.00
"Al Jefferson","Indiana Pacers",2016-10-29,2016,2389,1610612754,400899480,2,10,07,0,"Jump Shot","2PT Field Goal",15,"Chicago Bulls",-124,85,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-10-29,2016,4251,1610612754,400899480,1,1,21,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,249,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-29,2016,6442,1610612739,400899479,2,6,38,1,"Jump Shot","3PT Field Goal",23,"Orlando Magic",233,-6,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-10-29,2016,3449,1610612739,400899479,1,11,30,1,"Jump Shot","2PT Field Goal",12,"Orlando Magic",-124,7,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-10-29,2016,3064517,1610612763,400899478,2,9,54,1,"Jump Shot","2PT Field Goal",19,"New York Knicks",128,141,0,0.00,,0.00,0.00
"Marreese Speights","LA Clippers",2016-10-31,2016,3460,1610612746,400899495,3,1,24,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",69,237,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-10-29,2016,3416,1610612766,400899477,2,2,58,0,"Jump Shot","2PT Field Goal",22,"Boston Celtics",161,154,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-10-29,2016,3416,1610612766,400899477,1,8,20,1,"Jump Shot","3PT Field Goal",25,"Boston Celtics",120,223,0,0.00,,0.00,0.00
"Mike Muscala","Atlanta Hawks",2016-10-29,2016,2490089,1610612737,400899476,4,10,09,1,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",104,129,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-10-29,2016,6588,1610612753,400899479,3,2,12,1,"Jump Shot","2PT Field Goal",22,"Cleveland Cavaliers",96,203,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-29,2016,6442,1610612739,400899479,1,5,33,1,"Jump Shot","2PT Field Goal",17,"Orlando Magic",-124,120,0,0.00,,0.00,0.00
"Brandon Jennings","New York Knicks",2016-10-29,2016,3997,1610612752,400899478,1,0,06,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-130,208,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-10-31,2016,3005,1610612758,400899494,3,11,11,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",133,210,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-10-29,2016,4258,1610612758,400899484,3,9,14,0,"Jump Shot","2PT Field Goal",8,"Minnesota Timberwolves",-55,65,0,0.00,,0.00,0.00
"Ty Lawson","Sacramento Kings",2016-10-29,2016,4000,1610612758,400899484,1,4,42,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-230,28,0,0.00,,0.00,0.00
"Buddy Hield","New Orleans Pelicans",2016-10-29,2016,2990984,1610612740,400899482,2,7,51,0,"Jump Shot","2PT Field Goal",3,"San Antonio Spurs",32,2,0,0.00,,0.00,0.00
"Boris Diaw","Utah Jazz",2016-10-25,2016,2167,1610612762,400899376,2,10,18,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",4,242,0,0.00,,0.00,0.00
"Miles Plumlee","Milwaukee Bucks",2016-10-29,2016,6616,1610612749,400899481,1,9,41,0,"Jump Shot","2PT Field Goal",10,"Brooklyn Nets",-88,51,0,0.00,,0.00,0.00
"Lance Thomas","New York Knicks",2016-10-29,2016,6485,1610612752,400899478,3,2,58,1,"Jump Shot","2PT Field Goal",17,"Memphis Grizzlies",-129,115,0,0.00,,0.00,0.00
"JaMychal Green","Memphis Grizzlies",2016-10-29,2016,2327577,1610612763,400899478,1,6,54,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",-230,-41,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2016-10-31,2016,6637,1610612737,400899494,4,7,51,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-142,203,0,0.00,,0.00,0.00
"Marvin Williams","Charlotte Hornets",2016-10-29,2016,2797,1610612766,400899477,3,5,36,1,"Jump Shot","3PT Field Goal",24,"Boston Celtics",115,214,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2016-10-29,2016,6603,1610612766,400899477,2,5,17,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",-230,36,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-29,2016,6472,1610612738,400899477,1,9,10,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",123,223,0,0.00,,0.00,0.00
"Gerald Henderson","Philadelphia 76ers",2016-10-29,2016,3993,1610612755,400899476,2,5,16,0,"Jump Shot","2PT Field Goal",12,"Atlanta Hawks",119,-34,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-10-29,2016,2490149,1610612757,400899483,4,7,23,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-92,223,0,0.00,,0.00,0.00
"Evan Turner","Portland Trail Blazers",2016-10-29,2016,4239,1610612757,400899483,3,0,33,1,"Jump Shot","2PT Field Goal",17,"Denver Nuggets",37,169,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2016-10-29,2016,2489716,1610612749,400899481,2,3,18,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",210,149,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-10-29,2016,2578213,1610612758,400899484,4,7,31,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-207,129,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-10-29,2016,4258,1610612758,400899484,3,1,53,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",37,257,0,0.00,,0.00,0.00
"Boris Diaw","Utah Jazz",2016-10-25,2016,2167,1610612762,400899376,2,8,43,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-161,183,0,0.00,,0.00,0.00
"Bojan Bogdanovic","Brooklyn Nets",2016-10-31,2016,3593,1610612751,400899493,1,10,31,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-235,7,0,0.00,,0.00,0.00
"DeMarre Carroll","Toronto Raptors",2016-10-31,2016,3970,1610612761,400899492,3,8,03,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-186,193,0,0.00,,0.00,0.00
"Greivis Vasquez","Brooklyn Nets",2016-10-29,2016,4291,1610612751,400899481,2,6,17,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",138,218,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2016-10-29,2016,3137733,1610612749,400899481,1,4,10,0,"Jump Shot","2PT Field Goal",17,"Brooklyn Nets",-171,56,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-10-29,2016,3064482,1610612741,400899480,4,5,56,0,"Jump Shot","2PT Field Goal",6,"Indiana Pacers",-14,61,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-10-29,2016,6581,1610612738,400899477,2,2,49,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",66,242,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-10-29,2016,4240,1610612738,400899477,1,8,03,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-137,200,0,0.00,,0.00,0.00
"Taj Gibson","Chicago Bulls",2016-10-29,2016,3986,1610612741,400899480,1,11,10,0,"Jump Shot","2PT Field Goal",12,"Indiana Pacers",48,115,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-10-29,2016,3059319,1610612750,400899484,3,11,44,0,"Jump Shot","2PT Field Goal",6,"Sacramento Kings",14,65,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2016-10-29,2016,6605,1610612757,400899483,2,2,14,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",177,183,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2016-10-29,2016,2531210,1610612757,400899483,2,11,09,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",191,151,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-10-29,2016,3892818,1610612743,400899483,1,10,45,0,"Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",-101,159,0,0.00,,0.00,0.00
"Dewayne Dedmon","San Antonio Spurs",2016-10-29,2016,2580913,1610612759,400899482,4,8,49,0,"Jump Shot","2PT Field Goal",5,"New Orleans Pelicans",37,41,0,0.00,,0.00,0.00
"Dante Cunningham","New Orleans Pelicans",2016-10-29,2016,3974,1610612740,400899482,2,5,25,1,"Jump Shot","2PT Field Goal",17,"San Antonio Spurs",177,0,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2016-10-29,2016,6583,1610612740,400899482,1,4,50,0,"Jump Shot","2PT Field Goal",17,"San Antonio Spurs",81,154,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-10-29,2016,4260,1610612749,400899481,3,5,16,0,"Jump Shot","2PT Field Goal",3,"Brooklyn Nets",-27,16,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2016-10-29,2016,6460,1610612740,400899482,3,1,53,0,"Jump Shot","3PT Field Goal",22,"San Antonio Spurs",227,31,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-10-29,2016,4004,1610612759,400899482,3,10,35,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-140,223,0,0.00,,0.00,0.00
"Joe Johnson","Utah Jazz",2016-10-25,2016,1007,1610612762,400899376,4,5,32,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-6,247,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2016-10-29,2016,4299,1610612751,400899481,1,2,26,0,"Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",-27,183,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-10-29,2016,3133628,1610612754,400899480,1,7,58,0,"Jump Shot","2PT Field Goal",13,"Chicago Bulls",-88,100,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2016-10-25,2016,2386,1610612744,400899377,2,9,07,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",228,72,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-10-29,2016,6588,1610612753,400899479,3,11,29,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-125,229,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-10-29,2016,6588,1610612753,400899479,1,1,48,1,"Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",-107,90,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2016-10-29,2016,3445,1610612752,400899478,3,6,07,0,"Jump Shot","2PT Field Goal",16,"Memphis Grizzlies",63,156,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-10-29,2016,4240,1610612738,400899477,4,7,47,0,"Jump Shot","2PT Field Goal",16,"Charlotte Hornets",-129,110,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-10-29,2016,6634,1610612755,400899476,2,6,31,1,"Jump Shot","3PT Field Goal",22,"Atlanta Hawks",222,23,0,0.00,,0.00,0.00
"Matt Barnes","Sacramento Kings",2016-10-29,2016,1765,1610612758,400899484,4,4,59,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",222,115,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2016-10-29,2016,4299,1610612751,400899481,3,11,36,1,"Jump Shot","2PT Field Goal",8,"Milwaukee Bucks",1,80,0,0.00,,0.00,0.00
"Anthony Bennett","Brooklyn Nets",2016-10-29,2016,2991473,1610612751,400899481,2,7,26,0,"Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",-32,0,0,0.00,,0.00,0.00
"Bojan Bogdanovic","Brooklyn Nets",2016-10-29,2016,3593,1610612751,400899481,1,6,58,0,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-237,-11,0,0.00,,0.00,0.00
"Michael CarterWilliams","Chicago Bulls",2016-10-29,2016,2596108,1610612741,400899480,4,5,32,0,"Jump Shot","2PT Field Goal",12,"Indiana Pacers",53,115,0,0.00,,0.00,0.00
"Michael CarterWilliams","Chicago Bulls",2016-10-29,2016,2596108,1610612741,400899480,3,2,42,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",123,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-25,2016,3975,1610612744,400899377,3,5,08,0,"Jump Shot","3PT Field Goal",29,"San Antonio Spurs",-73,288,0,0.00,,0.00,0.00
"DJ Augustin","Orlando Magic",2016-10-29,2016,3415,1610612753,400899479,2,8,50,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-142,208,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-29,2016,6442,1610612739,400899479,2,10,26,1,"Jump Shot","2PT Field Goal",12,"Orlando Magic",119,43,0,0.00,,0.00,0.00
"Serge Ibaka","Orlando Magic",2016-10-29,2016,3439,1610612753,400899479,1,10,46,0,"Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",-94,110,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-10-29,2016,1975,1610612752,400899478,1,9,56,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",209,120,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-10-29,2016,4240,1610612738,400899477,4,7,22,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",225,90,0,0.00,,0.00,0.00
"Joel Embiid","Philadelphia 76ers",2016-10-29,2016,3059318,1610612755,400899476,4,9,19,0,"Jump Shot","2PT Field Goal",3,"Atlanta Hawks",9,31,0,0.00,,0.00,0.00
"Jameer Nelson","Denver Nuggets",2016-10-29,2016,2439,1610612743,400899483,4,7,12,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-173,183,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-10-29,2016,2578213,1610612758,400899484,4,6,46,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",230,61,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2016-10-29,2016,4011,1610612750,400899484,2,8,00,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",227,136,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-10-29,2016,3059319,1610612750,400899484,1,9,34,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-156,195,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2016-10-29,2016,3112335,1610612743,400899483,4,8,20,0,"Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",104,139,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-10-29,2016,4248,1610612757,400899483,3,6,17,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",-228,-1,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2016-10-29,2016,2531210,1610612757,400899483,1,2,35,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-196,174,0,0.00,,0.00,0.00
"Matt Barnes","Sacramento Kings",2016-10-29,2016,1765,1610612758,400899484,4,6,05,0,"Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",112,67,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2016-10-29,2016,3112335,1610612743,400899483,5,1,46,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",19,247,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-10-29,2016,6591,1610612757,400899483,1,5,31,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-184,169,0,0.00,,0.00,0.00
"Buddy Hield","New Orleans Pelicans",2016-10-29,2016,2990984,1610612740,400899482,4,5,19,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-197,164,0,0.00,,0.00,0.00
"Kyle Anderson","San Antonio Spurs",2016-10-29,2016,2993874,1610612759,400899482,3,0,02,0,"Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-68,8,0,0.00,,0.00,0.00
"TJ Warren","Phoenix Suns",2016-10-31,2016,2982334,1610612756,400899495,4,8,36,0,"Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",76,124,0,0.00,,0.00,0.00
"Monta Ellis","Indiana Pacers",2016-10-29,2016,2751,1610612754,400899480,1,4,05,0,"Jump Shot","2PT Field Goal",15,"Chicago Bulls",150,7,0,0.00,,0.00,0.00
"JaMychal Green","Memphis Grizzlies",2016-10-29,2016,2327577,1610612763,400899478,4,5,04,0,"Jump Shot","2PT Field Goal",20,"New York Knicks",204,-41,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-10-29,2016,3064517,1610612763,400899478,3,1,11,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",-204,141,0,0.00,,0.00,0.00
"Derrick Rose","New York Knicks",2016-10-29,2016,3456,1610612752,400899478,2,0,00,0,"Jump Shot","3PT Field Goal",57,"Memphis Grizzlies",-163,550,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2016-10-29,2016,3445,1610612752,400899478,1,8,13,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",177,183,0,0.00,,0.00,0.00
"Langston Galloway","New Orleans Pelicans",2016-10-29,2016,2530572,1610612740,400899482,4,10,26,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-228,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-29,2016,6450,1610612759,400899482,1,2,16,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",156,190,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2016-10-29,2016,2983,1610612759,400899482,1,4,38,1,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-25,247,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-10-25,2016,6475,1610612744,400899377,4,9,56,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-1,252,0,0.00,,0.00,0.00
"Georges Niang","Indiana Pacers",2016-10-29,2016,2990969,1610612754,400899480,3,0,34,1,"Jump Shot","2PT Field Goal",4,"Chicago Bulls",28,31,0,0.00,,0.00,0.00
"Mike Dunleavy","Cleveland Cavaliers",2016-10-25,2016,1708,1610612739,400899375,2,9,12,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",222,129,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-10-29,2016,3102531,1610612752,400899478,4,4,48,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",205,134,0,0.00,,0.00,0.00
"Troy Daniels","Memphis Grizzlies",2016-10-29,2016,2489530,1610612763,400899478,1,2,33,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",232,-41,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-10-29,2016,1975,1610612752,400899478,1,3,16,1,"Jump Shot","2PT Field Goal",16,"Memphis Grizzlies",166,21,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-10-29,2016,6479,1610612766,400899477,4,3,26,1,"Jump Shot","2PT Field Goal",17,"Boston Celtics",82,149,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-29,2016,6472,1610612738,400899477,3,4,43,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",181,164,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-25,2016,6442,1610612739,400899375,2,8,48,0,"Jump Shot","2PT Field Goal",14,"New York Knicks",101,110,0,0.00,,0.00,0.00
"Kris Humphries","Atlanta Hawks",2016-10-29,2016,2433,1610612737,400899476,2,1,26,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-17,252,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-10-29,2016,3892818,1610612743,400899483,4,6,24,0,"Jump Shot","2PT Field Goal",13,"Portland Trail Blazers",-58,124,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-10-29,2016,3416,1610612766,400899477,4,0,43,0,"Jump Shot","3PT Field Goal",22,"Boston Celtics",-225,11,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-10-29,2016,3005,1610612758,400899484,4,2,45,0,"Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",102,139,0,0.00,,0.00,0.00
"Nemanja Bjelica","Minnesota Timberwolves",2016-10-29,2016,4269,1610612750,400899484,3,3,03,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-81,232,0,0.00,,0.00,0.00
